model,fs_method,k,accuracy,fmeasure,precision,recall,roc
rf,rfe,5,0.9455519329296692,0.9454317115280297,0.9464813765232103,0.9455519329296692,0.9787289520932658
dt,rfe,5,0.9367179009470579,0.9366394024188327,0.9371199785404059,0.9367179009470579,0.9314893235381281
lr,bor,5,0.9332401800962584,0.9324204275265995,0.9355753449314232,0.9332401800962584,0.9780189751775076
nb,bor,5,0.9209129017233348,0.9209202499466496,0.9217850037044337,0.9209129017233348,0.9690777308120906
knn,bor,5,0.9401956217978574,0.9402288221960206,0.9412438593951817,0.9401956217978574,0.9758175560685387
rf,bor,5,0.9455208818506444,0.9454767322241515,0.9458994137067732,0.9455208818506444,0.9857887744208575
dt,bor,5,0.9297469337059463,0.9297714004678408,0.9303469372877273,0.9297469337059463,0.925800149735623
lr,lass,5,0.9560937742586555,0.9556252197183239,0.9576027572785104,0.9560937742586555,0.9913575119970469
nb,lass,5,0.9455519329296692,0.9455099789636574,0.9468326904161349,0.9455519329296692,0.988998222756002
knn,lass,5,0.9560627231796305,0.9558040207381838,0.9567372887370343,0.9560627231796305,0.9846470294636033
rf,lass,5,0.9631268436578171,0.9630076582255901,0.963684733876835,0.9631268436578171,0.9881675063299695
dt,lass,5,0.9384567613724577,0.9385817342832684,0.9402640695977282,0.9384567613724577,0.9366412298077874
lr,muin,5,0.9437820214252446,0.9433226980641409,0.9453688766913462,0.9437820214252446,0.9868130401703936
nb,muin,5,0.9420121099208197,0.9419333997768886,0.9426473535999467,0.9420121099208197,0.9880814386751171
knn,muin,5,0.9402887750349326,0.9399602249209718,0.9412351127181122,0.9402887750349326,0.975659393484074
rf,muin,5,0.9385033379909953,0.9383344941514267,0.9393173614552657,0.9385033379909953,0.9814519762849276
dt,muin,5,0.924406148113647,0.9238643212199797,0.9249578388854598,0.924406148113647,0.9150799499841427
lr,chi,5,0.9385188635305077,0.9379906186019058,0.9409980149174373,0.9385188635305077,0.9817369115641306
nb,chi,5,0.9455519329296692,0.9454581977854627,0.9468576456800548,0.9455519329296692,0.9807536649700095
knn,chi,5,0.9402732494954199,0.940222111742011,0.9415463277278626,0.9402732494954199,0.9749627393993592
rf,chi,5,0.9473063188945815,0.9472202721012497,0.947815685484097,0.9473063188945815,0.9853994877967202
dt,chi,5,0.9191585157584224,0.9192271933556047,0.9204251864432246,0.9191585157584224,0.914471064110763
lr,rfc,5,0.9437820214252446,0.9433226980641409,0.9453688766913462,0.9437820214252446,0.9868130401703936
nb,rfc,5,0.9420121099208197,0.9419333997768886,0.9426473535999467,0.9420121099208197,0.9880814386751171
knn,rfc,5,0.9402887750349326,0.9399602249209718,0.9412351127181122,0.9402887750349326,0.975659393484074
rf,rfc,5,0.9420276354603322,0.9419051667757212,0.9426843371676054,0.9420276354603322,0.9818345581672636
dt,rfc,5,0.9331780779382084,0.9333616375167818,0.9342057414331311,0.9331780779382084,0.9305620544975277
lr,corr,6,0.9367489520260829,0.936129169313447,0.9385964119771572,0.9367489520260829,0.9864202657807309
nb,corr,6,0.9455208818506444,0.9454104903090137,0.9462873905590531,0.9455208818506444,0.9864296025940311
knn,corr,6,0.9473063188945815,0.9471351228381794,0.9480478911600285,0.9473063188945815,0.9746294953181621
rf,corr,6,0.9455519329296692,0.9453971429027156,0.9462060304423089,0.9455519329296692,0.9839480465913482
dt,corr,6,0.9156963204471357,0.9154530937770939,0.9163454982113576,0.9156963204471357,0.9070718237071006
lr,tree,6,0.947290793355069,0.946551967835936,0.9498845143828841,0.947290793355069,0.985107219544658
nb,tree,6,0.947290793355069,0.9470470524811254,0.9480226676808179,0.947290793355069,0.9824949481557737
knn,tree,6,0.9402577239559073,0.9399483011652817,0.9413559481586722,0.9402577239559073,0.976313230372762
rf,tree,6,0.9473063188945815,0.9470886330252666,0.9480627574591617,0.9473063188945815,0.9848249163369538
dt,tree,6,0.9226672876882471,0.9223354169617812,0.9231338256739814,0.9226672876882471,0.9135803191240468
lr,var,6,0.9420276354603322,0.9415131109654489,0.9441379451626307,0.9420276354603322,0.9845113965446425
nb,var,6,0.9385033379909953,0.9385358647472855,0.9400893796228658,0.9385033379909953,0.9811732150005978
knn,var,6,0.935010091600683,0.9348243957820541,0.9360340931158474,0.935010091600683,0.9744342887644557
rf,var,6,0.9437820214252446,0.9436755376867317,0.9440576591876908,0.9437820214252446,0.9845017239526739
dt,var,6,0.9227138643067848,0.9225232664638414,0.9230807459264913,0.9227138643067848,0.9145886299710406
lr,lrs,6,0.9631113181183046,0.9627525439634427,0.9644566320354324,0.9631113181183046,0.9921557987026379
nb,lrs,6,0.9490607048594939,0.9490739724301516,0.9500524525422689,0.9490607048594939,0.9889957098317728
knn,lrs,6,0.9595870206489675,0.9593727414149649,0.9603511260677697,0.9595870206489675,0.98655629946778
rf,lrs,6,0.9561092997981679,0.9559177533493116,0.9571776329753774,0.9561092997981679,0.9878688257884949
dt,lrs,6,0.943766495885732,0.9437718509462523,0.9450907847789519,0.943766495885732,0.940957762076334
lr,rfe,6,0.9385033379909953,0.9379509735268922,0.9403996925455826,0.9385033379909953,0.9868152064843843
nb,rfe,6,0.9490296537804689,0.948869589661246,0.9497650610362138,0.9490296537804689,0.986426786385843
knn,rfe,6,0.9455364073901567,0.9453578001858631,0.9462909727248894,0.9455364073901567,0.9751022391887932
rf,rfe,6,0.9420276354603322,0.9418168006201901,0.9426968486399796,0.9420276354603322,0.9839377565998921
dt,rfe,6,0.9226983387672721,0.9226093709545304,0.922947515297334,0.9226983387672721,0.9165011386146336
lr,bor,6,0.9385188635305077,0.937767228263473,0.9405589593468028,0.9385188635305077,0.9809251287223774
nb,bor,6,0.9384567613724577,0.9385231792884575,0.9394601873202294,0.9384567613724577,0.9793170738470444
knn,bor,6,0.9437043937276821,0.9436501269241383,0.9442804315812954,0.9437043937276821,0.9774023339000412
rf,bor,6,0.956078248719143,0.9559055960652113,0.9562662964340165,0.956078248719143,0.9837209843904079
dt,bor,6,0.9262071106970968,0.9262212373001463,0.9266002394085863,0.9262071106970968,0.9221410504369889
lr,lass,6,0.9560937742586555,0.9556252197183239,0.9576027572785104,0.9560937742586555,0.9911609839918061
nb,lass,6,0.943797546964757,0.9437732139484597,0.9456564111204505,0.943797546964757,0.986044648597875
knn,lass,6,0.9578326346840551,0.9575736111046806,0.9586637769796169,0.9578326346840551,0.9837295521622412
rf,lass,6,0.9613569321533924,0.9612174110532761,0.961656102491156,0.9613569321533924,0.9882900655439961
dt,lass,6,0.9455053563111318,0.9455551385391223,0.9467891112109308,0.9455053563111318,0.9431888488554062
lr,muin,6,0.9367489520260829,0.936129169313447,0.9385964119771572,0.9367489520260829,0.9864202657807309
nb,muin,6,0.9455208818506444,0.9454104903090137,0.9462873905590531,0.9455208818506444,0.9864296025940311
knn,muin,6,0.9473063188945815,0.9471351228381794,0.9480478911600285,0.9473063188945815,0.9746294953181621
rf,muin,6,0.9455364073901569,0.9454279925181608,0.9460331831457992,0.9455364073901569,0.9827372395440689
dt,muin,6,0.9332557056357708,0.9330626142560992,0.933697170448027,0.9332557056357708,0.9258852208860399
lr,chi,6,0.9437820214252446,0.9432214542217798,0.9458296744859391,0.9437820214252446,0.9848430375534862
nb,chi,6,0.9437975469647568,0.9437177353767716,0.9448569905297781,0.9437975469647568,0.9833232383101365
knn,chi,6,0.9437975469647568,0.9437092256144073,0.9445426561176159,0.9437975469647568,0.9786101189393033
rf,chi,6,0.9455364073901567,0.9453910822992363,0.9459616782870517,0.9455364073901567,0.9831375310432795
dt,chi,6,0.9226983387672721,0.9226736602977643,0.9229506523181555,0.9226983387672721,0.9174736402913606
lr,rfc,6,0.9385033379909953,0.9379509735268922,0.9403996925455826,0.9385033379909953,0.9868152064843843
nb,rfc,6,0.9490296537804689,0.948869589661246,0.9497650610362138,0.9490296537804689,0.986426786385843
knn,rfc,6,0.9455364073901567,0.9453578001858631,0.9462909727248894,0.9455364073901567,0.9751022391887932
rf,rfc,6,0.9437820214252446,0.9435586294827619,0.9443943449191643,0.9437820214252446,0.9847641187348032
dt,rfc,6,0.9191895668374477,0.918824820280574,0.91962432277926,0.9191895668374477,0.9109132833174758
lr,corr,7,0.934979040521658,0.9343387962143981,0.9365258050667598,0.934979040521658,0.9859569995338091
nb,corr,7,0.9420121099208197,0.9418292940119679,0.9426342551953916,0.9420121099208197,0.9847818391832476
knn,corr,7,0.9420586865393572,0.941808478609276,0.9425401065446961,0.9420586865393572,0.9766627759667393
