model,fs_method,k,accuracy,fmeasure,precision,recall,roc
nb,muin,3,0.777909604519774,0.7771180630061002,0.7814560920107441,0.777909604519774,0.8543981481481481
knn,muin,3,0.771412429378531,0.7672164436663896,0.7781975837379604,0.771412429378531,0.8282738095238095
rf,muin,3,0.8250847457627118,0.8212674358996253,0.8320372124174369,0.8250847457627118,0.8574074074074074
dt,muin,3,0.8251977401129944,0.8203128482507388,0.8345147877786087,0.8251977401129944,0.8570064484126985
lr,chi,3,0.8015819209039547,0.7971317199258416,0.8104297018579603,0.8015819209039547,0.8765625
nb,chi,3,0.777909604519774,0.7771180630061002,0.7814560920107441,0.777909604519774,0.8543981481481481
knn,chi,3,0.771412429378531,0.7672164436663896,0.7781975837379604,0.771412429378531,0.8282738095238095
rf,chi,3,0.8250847457627118,0.8212674358996253,0.8320372124174369,0.8250847457627118,0.8603670634920635
dt,chi,3,0.8251977401129944,0.8203128482507388,0.8345147877786087,0.8251977401129944,0.8570064484126985
lr,rfc,3,0.7883615819209039,0.7629503105154194,0.8385873045300187,0.7883615819209039,0.8953331679894179
nb,rfc,3,0.7782485875706214,0.749382096032577,0.8292418383742077,0.7782485875706214,0.88515625
knn,rfc,3,0.703728813559322,0.6547256095655775,0.7526258272378963,0.703728813559322,0.8438492063492063
rf,rfc,3,0.7137853107344634,0.6650173572508916,0.7611200660871185,0.7137853107344634,0.8456886574074074
dt,rfc,3,0.7105084745762713,0.657664327359338,0.7629456823400425,0.7105084745762713,0.8395419973544975
lr,ulap,3,0.7812994350282485,0.7792974980483395,0.7889014590773029,0.7812994350282485,0.864988425925926
nb,ulap,3,0.7880790960451977,0.7880619071897252,0.7914812861512474,0.7880790960451977,0.8519179894179894
knn,ulap,3,0.73045197740113,0.7138143424603063,0.7546821353731625,0.73045197740113,0.808440806878307
rf,ulap,3,0.7107344632768362,0.6990168626504946,0.7315189378610907,0.7107344632768362,0.8283895502645503
dt,ulap,3,0.7242372881355932,0.7096711754892197,0.7550496281423198,0.7242372881355932,0.8129092261904761
lr,uilap,3,0.7612994350282486,0.7207643213686554,0.7496137293248459,0.7612994350282486,0.8518229166666668
nb,uilap,3,0.7545197740112994,0.7138891172427531,0.7450711071912467,0.7545197740112994,0.8559895833333334
knn,uilap,3,0.5996610169491526,0.5505810807685508,0.6199186130958708,0.5996610169491526,0.7488508597883599
rf,uilap,3,0.720677966101695,0.6532792058256918,0.6293525839618621,0.720677966101695,0.8036582341269842
dt,uilap,3,0.7240677966101695,0.6566846217617914,0.6318436993254488,0.7240677966101695,0.8074528769841269
lr,ucos,3,0.7007909604519773,0.6600331311606182,0.6785253116466312,0.7007909604519773,0.8719618055555556
nb,ucos,3,0.7007909604519773,0.6600331311606182,0.6785253116466312,0.7007909604519773,0.8861813822751323
knn,ucos,3,0.7072316384180792,0.6406230433779844,0.6120205573056066,0.7072316384180792,0.7752480158730158
rf,ucos,3,0.6602824858757063,0.5906838208106073,0.5652498786676116,0.6602824858757063,0.795333167989418
dt,ucos,3,0.666949152542373,0.6018979634406421,0.6624212207996993,0.666949152542373,0.7933077050264551
lr,upcorr,3,0.6428813559322034,0.5947366337296202,0.6231720768932263,0.6428813559322034,0.7878761574074074
nb,upcorr,3,0.6257062146892653,0.5925571150175266,0.5824230080320865,0.6257062146892653,0.7382729828042328
knn,upcorr,3,0.49796610169491534,0.407998212871445,0.42555159701383455,0.49796610169491534,0.4600487764550264
rf,upcorr,3,0.4471751412429379,0.3724878435510459,0.45019710192491347,0.4471751412429379,0.3948040674603175
