model,fs_method,k,accuracy,fmeasure,precision,recall,roc
nb,corr,16,0.7333333333333334,0.7494389273718937,0.8363373953570032,0.7333333333333334,0.8581609195402299
knn,corr,16,0.7897435897435898,0.7613331716708455,0.7434505167197475,0.7897435897435898,0.8163729246487869
rf,corr,16,0.7948717948717949,0.7571697265612306,0.7521495723250109,0.7948717948717949,0.8498339719029374
dt,corr,16,0.7230769230769231,0.7101978483355003,0.7161612749468536,0.7230769230769231,0.6055172413793104
lr,tree,16,0.8358974358974358,0.806328239661573,0.8465126225126225,0.8358974358974358,0.8606641123882502
nb,tree,16,0.7333333333333333,0.7480466885580466,0.8240764061621512,0.7333333333333333,0.8544316730523626
knn,tree,16,0.7282051282051281,0.7174994657997471,0.7243870207162754,0.7282051282051281,0.6867688378033205
rf,tree,16,0.8153846153846154,0.797443601445831,0.8232311928058534,0.8153846153846154,0.8198339719029374
dt,tree,16,0.6717948717948717,0.6464639429548467,0.7738499071832405,0.6717948717948717,0.6973563218390805
lr,var,16,0.8358974358974359,0.8053040438038526,0.8608345499924448,0.8358974358974359,0.852183908045977
nb,var,16,0.7384615384615384,0.7513629490499635,0.8198539205892148,0.7384615384615384,0.8471775223499363
knn,var,16,0.7384615384615384,0.717932461971758,0.7112400779170229,0.7384615384615384,0.6838569604086846
rf,var,16,0.8358974358974359,0.8167190844351804,0.8352006512006513,0.8358974358974359,0.8728863346104726
dt,var,16,0.6461538461538462,0.6330909478139655,0.7062716377667357,0.6461538461538462,0.6286973180076629
lr,lrs,16,0.841025641025641,0.8096612250841106,0.873105612263507,0.841025641025641,0.8647509578544061
nb,lrs,16,0.7333333333333333,0.7480128983026288,0.8309630617060957,0.7333333333333333,0.8479054916985952
knn,lrs,16,0.7384615384615384,0.7231620868870753,0.7285095573791347,0.7384615384615384,0.6929374201787994
rf,lrs,16,0.8307692307692307,0.8116823727080137,0.8299015059015058,0.8307692307692307,0.8683652618135376
dt,lrs,16,0.7487179487179487,0.746907651977151,0.8461661794995127,0.7487179487179487,0.7395785440613026
lr,rfe,16,0.8205128205128205,0.786303692504533,0.8006760893246462,0.8205128205128205,0.8625287356321838
nb,rfe,16,0.717948717948718,0.7306196234953014,0.8014342610122661,0.717948717948718,0.8249680715197956
knn,rfe,16,0.7538461538461538,0.7399679247321927,0.7570187399219657,0.7538461538461538,0.77727969348659
rf,rfe,16,0.8256410256410256,0.8077265761254762,0.8249898358721888,0.8256410256410256,0.8546743295019157
dt,rfe,16,0.7897435897435896,0.7777983441837594,0.8570410418166828,0.7897435897435896,0.7273563218390805
lr,bor,16,0.8307692307692307,0.7952518598250528,0.8156589013843814,0.8307692307692307,0.8645466155810982
nb,bor,16,0.717948717948718,0.7326013891164089,0.8069672432830328,0.717948717948718,0.8344572158365263
knn,bor,16,0.7641025641025642,0.7517278732663348,0.7654504515794838,0.7641025641025642,0.782528735632184
rf,bor,16,0.8051282051282052,0.7900559264906927,0.8114634776987719,0.8051282051282052,0.8519412515964241
dt,bor,16,0.7282051282051281,0.7277615684840193,0.8431606380324329,0.7282051282051281,0.7340229885057471
lr,lass,16,0.8256410256410256,0.7888105376163609,0.7996894189201882,0.8256410256410256,0.8640102171136654
nb,lass,16,0.7076923076923076,0.7229363242240732,0.8338128690531438,0.7076923076923076,0.8202426564495529
knn,lass,16,0.7333333333333333,0.7179915038071156,0.7210447177216628,0.7333333333333333,0.693397190293742
rf,lass,16,0.8256410256410256,0.8076242870222803,0.8201380964408258,0.8256410256410256,0.834035759897829
dt,lass,16,0.7589743589743589,0.7383302728777842,0.808854315275368,0.7589743589743589,0.6652490421455939
lr,muin,16,0.8153846153846154,0.7821422452191682,0.8002068382068381,0.8153846153846154,0.8558365261813539
nb,muin,16,0.7230769230769231,0.7363020304771319,0.8236129333342956,0.7230769230769231,0.8121966794380586
knn,muin,16,0.723076923076923,0.71412937134695,0.7306240056240056,0.723076923076923,0.7527969348659005
rf,muin,16,0.8205128205128205,0.8024595916903609,0.8268028938318792,0.8205128205128205,0.8399744572158365
dt,muin,16,0.7794871794871794,0.7639658250474793,0.84379901423642,0.7794871794871794,0.7073563218390805
lr,chi,16,0.8307692307692307,0.7940867857911599,0.8066423634115942,0.8307692307692307,0.8461813537675607
nb,chi,16,0.7076923076923076,0.7254032949128704,0.821809951052162,0.7076923076923076,0.8536398467432951
knn,chi,16,0.8102564102564103,0.7931071729560685,0.7965557487331681,0.8102564102564103,0.8752745849297574
rf,chi,16,0.7794871794871796,0.7418890304251655,0.7352810010502319,0.7794871794871796,0.8169987228607919
dt,chi,16,0.7743589743589744,0.7611916563052942,0.7943243785857216,0.7743589743589744,0.6841762452107281
lr,rfc,16,0.8307692307692307,0.7958978740073267,0.817909930752036,0.8307692307692307,0.8632183908045977
nb,rfc,16,0.7230769230769231,0.7349262266096748,0.8034197754977805,0.7230769230769231,0.821366538952746
knn,rfc,16,0.7487179487179486,0.729950984966296,0.733263047616496,0.7487179487179486,0.6996807151979565
rf,rfc,16,0.7743589743589744,0.7591005960689218,0.8121563360386889,0.7743589743589744,0.8797190293742018
dt,rfc,16,0.7538461538461538,0.7489301637495646,0.8162342712870615,0.7538461538461538,0.7052490421455938
lr,corr,17,0.8307692307692307,0.7944934945702209,0.8016553413838482,0.8307692307692307,0.8420945083014049
nb,corr,17,0.7179487179487178,0.7346479778954305,0.8260466000931295,0.7179487179487178,0.8496807151979565
knn,corr,17,0.7897435897435898,0.7613331716708455,0.7434505167197475,0.7897435897435898,0.8167177522349937
rf,corr,17,0.7846153846153846,0.747057781256831,0.7424087607090089,0.7846153846153846,0.8276500638569605
dt,corr,17,0.7743589743589745,0.7591582540654158,0.7636819781525663,0.7743589743589745,0.6855172413793104
lr,tree,17,0.8256410256410256,0.7915406927270686,0.8056388684809738,0.8256410256410256,0.8480970625798211
nb,tree,17,0.7333333333333333,0.7476745395091033,0.8235924206512442,0.7333333333333333,0.8508939974457215
knn,tree,17,0.7333333333333333,0.7149626719051938,0.7099146060033157,0.7333333333333333,0.6827458492975735
rf,tree,17,0.8307692307692307,0.8103491380414456,0.8249355582688915,0.8307692307692307,0.8460280970625798
dt,tree,17,0.6717948717948717,0.6440420308929159,0.7696700247228151,0.6717948717948717,0.6908045977011494
lr,var,17,0.841025641025641,0.8104293820109516,0.8680006061585009,0.841025641025641,0.8514942528735633
nb,var,17,0.7333333333333333,0.7466610533625029,0.8253739724327961,0.7333333333333333,0.8412132822477651
knn,var,17,0.7282051282051282,0.7100279526879383,0.706245072922018,0.7282051282051282,0.68272030651341
rf,var,17,0.8205128205128205,0.8016821710238361,0.8231418974857888,0.8205128205128205,0.8607535121328226
dt,var,17,0.7282051282051281,0.7246943153492899,0.8395142843860792,0.7282051282051281,0.719808429118774
lr,lrs,17,0.841025641025641,0.8096612250841106,0.873105612263507,0.841025641025641,0.8640613026819924
nb,lrs,17,0.717948717948718,0.7322669097218384,0.8145271319069947,0.717948717948718,0.8454406130268198
knn,lrs,17,0.7384615384615384,0.722619677592186,0.7283790283790282,0.7384615384615384,0.694955300127714
rf,lrs,17,0.8205128205128205,0.8025689396529302,0.8303972489719096,0.8205128205128205,0.8265261813537677
dt,lrs,17,0.723076923076923,0.7202844302376502,0.8394976343694293,0.723076923076923,0.722911877394636
lr,rfe,17,0.8256410256410256,0.7914290307116323,0.8078421454907024,0.8256410256410256,0.8451340996168583
nb,rfe,17,0.7282051282051282,0.7401111499641261,0.8033171458171458,0.7282051282051282,0.831698595146871
knn,rfe,17,0.7435897435897437,0.7228410838158638,0.7162332873219971,0.7435897435897437,0.6992848020434227
rf,rfe,17,0.8256410256410256,0.8115515004721546,0.8232129290462623,0.8256410256410256,0.8517752234993614
dt,rfe,17,0.8153846153846154,0.8074241651590803,0.8691264576780073,0.8153846153846154,0.7709195402298851
lr,bor,17,0.8205128205128205,0.786303692504533,0.8006760893246462,0.8205128205128205,0.8632694763729246
nb,bor,17,0.7179487179487178,0.732521143123644,0.8148221585178106,0.7179487179487178,0.8292720306513409
knn,bor,17,0.7538461538461538,0.7420296527305555,0.7569320210852469,0.7538461538461538,0.7683524904214559
rf,bor,17,0.8153846153846154,0.798626230235762,0.807351059643669,0.8153846153846154,0.8649297573435504
dt,bor,17,0.7692307692307692,0.765765697163752,0.8433371572528238,0.7692307692307692,0.7473563218390804
lr,lass,17,0.8256410256410256,0.7888105376163609,0.7996894189201882,0.8256410256410256,0.8661302681992338
nb,lass,17,0.6974358974358974,0.7130073211851966,0.831706272369888,0.6974358974358974,0.8237931034482759
knn,lass,17,0.717948717948718,0.7058467477160614,0.7137456905839258,0.717948717948718,0.6922605363984674
rf,lass,17,0.8153846153846154,0.7981559132060804,0.8098116982732367,0.8153846153846154,0.8473052362707536
dt,lass,17,0.6923076923076923,0.6974216502282643,0.7490311833662218,0.6923076923076923,0.6437547892720307
lr,muin,17,0.8051282051282052,0.7747820442740616,0.7966446716446717,0.8051282051282052,0.8544572158365261
nb,muin,17,0.717948717948718,0.7315627581300166,0.8219370493054704,0.717948717948718,0.8078544061302682
knn,muin,17,0.723076923076923,0.71412937134695,0.7306240056240056,0.723076923076923,0.7545210727969349
rf,muin,17,0.8307692307692307,0.8111426964598355,0.837793613793614,0.8307692307692307,0.8383652618135378
dt,muin,17,0.6923076923076923,0.6946597465106316,0.7822605526979584,0.6923076923076923,0.6584674329501916
lr,chi,17,0.8256410256410256,0.7899025085299595,0.7989435915951754,0.8256410256410256,0.8337164750957855
