model,fs_method,k,accuracy,fmeasure,precision,recall,roc
lr,nofs,60,0.654123112659698,0.6501680407777366,0.6668247736235295,0.654123112659698,0.713785105055128
nb,nofs,60,0.6234610917537747,0.6137795886877223,0.6495970020512554,0.6234610917537747,0.7298543790305804
knn,nofs,60,0.5425087108013937,0.5396170988181705,0.5439104725004018,0.5425087108013937,0.5926175369253172
rf,nofs,60,0.6637630662020906,0.658408063542495,0.6792268795002249,0.6637630662020906,0.7455684418556272
dt,nofs,60,0.6310104529616725,0.6248147178895699,0.6420695664226002,0.6310104529616725,0.6293155814437278
lr,corr,1,0.7457607433217189,0.7359769835472163,0.7764746703313008,0.7457607433217189,0.7727324734761806
nb,corr,1,0.6977932636469222,0.6888921786866526,0.7200695951519372,0.6977932636469222,0.7727324734761806
knn,corr,1,0.7167247386759582,0.7029078437454199,0.756097094676453,0.7167247386759582,0.7553026835864365
rf,corr,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.7302080299563137
dt,corr,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.6648065321406282
lr,tree,1,0.7365853658536585,0.7312138837014007,0.7549936284102295,0.7365853658536585,0.7269617224880383
nb,tree,1,0.7319396051103368,0.7285928913211953,0.7463231294853497,0.7319396051103368,0.7269617224880383
knn,tree,1,0.6735191637630662,0.6712503662978904,0.682474995507367,0.6735191637630662,0.7325005200748909
rf,tree,1,0.6396051103368177,0.6334788945894292,0.647002985496888,0.6396051103368177,0.7136186810900769
dt,tree,1,0.6397212543554007,0.6338507696908442,0.6471354041303827,0.6397212543554007,0.637639900145621
lr,var,1,0.6199767711962834,0.5999429996787603,0.6409380210215245,0.6199767711962834,0.6231235697940504
nb,var,1,0.6103368176538908,0.5941478471240391,0.6215028385337875,0.6103368176538908,0.6231235697940504
knn,var,1,0.5573751451800233,0.5527410327451904,0.567518257070036,0.5573751451800233,0.5537949864780528
rf,var,1,0.5288037166085947,0.5255816280681531,0.5325586949582037,0.5288037166085947,0.5102985229873102
dt,var,1,0.5385598141695703,0.5361789639799948,0.5416440018982297,0.5385598141695703,0.5349791970043686
lr,lrs,1,0.7365853658536585,0.7312138837014007,0.7549936284102295,0.7365853658536585,0.7269617224880383
nb,lrs,1,0.7319396051103368,0.7285928913211953,0.7463231294853497,0.7319396051103368,0.7269617224880383
knn,lrs,1,0.6735191637630662,0.6712503662978904,0.682474995507367,0.6735191637630662,0.7325005200748909
rf,lrs,1,0.6348432055749129,0.6291012352117697,0.6409033841178748,0.6348432055749129,0.7200759309340545
dt,lrs,1,0.6397212543554007,0.6338507696908442,0.6471354041303827,0.6397212543554007,0.637639900145621
lr,rfe,1,0.7365853658536585,0.7312138837014007,0.7549936284102295,0.7365853658536585,0.7269617224880383
nb,rfe,1,0.7319396051103368,0.7285928913211953,0.7463231294853497,0.7319396051103368,0.7269617224880383
knn,rfe,1,0.6735191637630662,0.6712503662978904,0.682474995507367,0.6735191637630662,0.7325005200748909
rf,rfe,1,0.6348432055749129,0.6291012352117697,0.6409033841178748,0.6348432055749129,0.7269149157478676
dt,rfe,1,0.6397212543554007,0.6338507696908442,0.6471354041303827,0.6397212543554007,0.637639900145621
lr,bor,1,0.5003484320557492,0.4018620570416528,0.39571147648583305,0.5003484320557492,0.3725088412731433
nb,bor,1,0.5141695702671313,0.49179326954581254,0.5322546615117706,0.5141695702671313,0.472230081131683
knn,bor,1,0.4910569105691057,0.48641138192490035,0.4910373872987456,0.4910569105691057,0.4945064489286457
rf,bor,1,0.47630662020905923,0.46862327152573774,0.4788687914418029,0.47630662020905923,0.4652886415643852
dt,bor,1,0.47630662020905923,0.46862327152573774,0.4788687914418029,0.47630662020905923,0.49972488038277507
lr,lass,1,0.7457607433217189,0.7359769835472163,0.7764746703313008,0.7457607433217189,0.7727324734761806
nb,lass,1,0.6977932636469222,0.6888921786866526,0.7200695951519372,0.6977932636469222,0.7727324734761806
knn,lass,1,0.7167247386759582,0.7029078437454199,0.756097094676453,0.7167247386759582,0.7553026835864365
rf,lass,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.7350826919076348
dt,lass,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.6648065321406282
lr,muin,1,0.7365853658536585,0.7312138837014007,0.7549936284102295,0.7365853658536585,0.7269617224880383
nb,muin,1,0.7319396051103368,0.7285928913211953,0.7463231294853497,0.7319396051103368,0.7269617224880383
knn,muin,1,0.6735191637630662,0.6712503662978904,0.682474995507367,0.6735191637630662,0.7325005200748909
rf,muin,1,0.6348432055749129,0.6291012352117697,0.6409033841178748,0.6348432055749129,0.7211394840857084
dt,muin,1,0.6397212543554007,0.6338507696908442,0.6471354041303827,0.6397212543554007,0.637639900145621
lr,chi,1,0.7457607433217189,0.7359769835472163,0.7764746703313008,0.7457607433217189,0.7727324734761806
nb,chi,1,0.6977932636469222,0.6888921786866526,0.7200695951519372,0.6977932636469222,0.7727324734761806
knn,chi,1,0.7167247386759582,0.7029078437454199,0.756097094676453,0.7167247386759582,0.7553026835864365
rf,chi,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.733999375910131
dt,chi,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.6648065321406282
lr,rfc,1,0.7457607433217189,0.7359769835472163,0.7764746703313008,0.7457607433217189,0.7727324734761806
nb,rfc,1,0.6977932636469222,0.6888921786866526,0.7200695951519372,0.6977932636469222,0.7727324734761806
knn,rfc,1,0.7167247386759582,0.7029078437454199,0.756097094676453,0.7167247386759582,0.7553026835864365
rf,rfc,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.7244247971707926
dt,rfc,1,0.6636469221835075,0.659923807521652,0.6704691903331662,0.6636469221835075,0.6648065321406282
lr,ulap,1,0.41800232288037165,0.31879192212660434,0.2670268980603301,0.41800232288037165,0.38874765966299146
nb,ulap,1,0.38432055749128924,0.3007139247968256,0.2652635823316041,0.38432055749128924,0.2716527980029125
knn,ulap,1,0.40894308943089436,0.398768097454069,0.40710305728598406,0.40894308943089436,0.4010645933014354
rf,ulap,1,0.4379790940766551,0.43406966294085264,0.43727720487883087,0.4379790940766551,0.41955793634283334
dt,ulap,1,0.4379790940766551,0.43406966294085264,0.43727720487883087,0.4379790940766551,0.43771271063033074
lr,uilap,1,0.5816492450638793,0.5474013759570908,0.6261859114566057,0.5816492450638793,0.6549370709382151
nb,uilap,1,0.5721254355400697,0.5384255041061228,0.6147149147816242,0.5721254355400697,0.6549370709382151
knn,uilap,1,0.5343786295005807,0.5212704717958919,0.5321901439074634,0.5343786295005807,0.5592167672144789
rf,uilap,1,0.5346109175377468,0.5333007919258732,0.5385041759042579,0.5346109175377468,0.5410016642396505
dt,uilap,1,0.5249709639953543,0.5235992550433948,0.5281380457123437,0.5249709639953543,0.5301887871853547
lr,ucos,1,0.42787456445993033,0.3310783057860434,0.28309134555071286,0.42787456445993033,0.3585609527771999
nb,ucos,1,0.40859465737514516,0.32965062699501185,0.2875731211148055,0.40859465737514516,0.28762793842313295
knn,ucos,1,0.3990708478513357,0.39070636727230984,0.38910069615808496,0.3990708478513357,0.41063293114208443
rf,ucos,1,0.4564459930313589,0.4452057982667739,0.45573919179066724,0.4564459930313589,0.43779696276263785
dt,ucos,1,0.45168408826945405,0.43899708508910146,0.4496078321109205,0.45168408826945405,0.4460807156230498
lr,upcorr,1,0.5809523809523809,0.5642275897627206,0.6027599507595409,0.5809523809523809,0.6516949240690659
nb,upcorr,1,0.5904761904761905,0.5539549123243109,0.6682776128219654,0.5904761904761905,0.6104706677761598
knn,upcorr,1,0.5092915214866435,0.5035070797036515,0.5067933813091632,0.5092915214866435,0.5221978364884544
rf,upcorr,1,0.5282229965156795,0.5259651526515703,0.5285124592230183,0.5282229965156795,0.5400759309340545
dt,upcorr,1,0.5427409988385599,0.5396631627899371,0.5400283352912617,0.5427409988385599,0.5313022675265238
lr,ufrufs,1,0.6067363530778166,0.5996265433144334,0.6088059951179707,0.6067363530778166,0.6764140836280425
nb,ufrufs,1,0.5818815331010454,0.5488883295731729,0.6102841957871743,0.5818815331010454,0.6473679009777408
knn,ufrufs,1,0.5911730545876888,0.5860990213930998,0.5983049575772557,0.5911730545876888,0.6196603910963179
rf,ufrufs,1,0.5286875725900116,0.5228779882324535,0.5298705393629899,0.5286875725900116,0.5575582483877678
dt,ufrufs,1,0.5383275261324042,0.5333413643046901,0.5392470751062461,0.5383275261324042,0.5262939463282713
lr,corr,2,0.7462253193960511,0.7414069466288129,0.7700952037495845,0.7462253193960511,0.7703931766174328
nb,corr,2,0.7511033681765389,0.7488971439038902,0.7638030004428857,0.7511033681765389,0.7712481797378823
knn,corr,2,0.7219512195121951,0.7139047279688232,0.744304427666797,0.7219512195121951,0.742767838568754
rf,corr,2,0.7074332171893147,0.6961501346969559,0.7403083790065561,0.7074332171893147,0.7224895985021843
dt,corr,2,0.6061556329849013,0.596762891033505,0.6179686651772748,0.6061556329849013,0.6068452257125027
lr,tree,2,0.7462253193960511,0.7414069466288129,0.7700952037495845,0.7462253193960511,0.7703931766174328
nb,tree,2,0.7511033681765389,0.7488971439038902,0.7638030004428857,0.7511033681765389,0.7712481797378823
knn,tree,2,0.7219512195121951,0.7139047279688232,0.744304427666797,0.7219512195121951,0.742767838568754
rf,tree,2,0.6544715447154472,0.6432286090116603,0.6764354919926416,0.6544715447154472,0.724742042854171
dt,tree,2,0.6250871080139373,0.6160498932399769,0.6413122540246118,0.6250871080139373,0.626653838152694
lr,var,2,0.5577235772357724,0.5479464364650642,0.5698192466637557,0.5577235772357724,0.5715695860203869
nb,var,2,0.5289198606271776,0.5222426231990932,0.52773063521844,0.5289198606271776,0.5205107135427502
knn,var,2,0.4948896631823462,0.48382305498252265,0.49016436688515713,0.4948896631823462,0.5124079467443312
rf,var,2,0.537979094076655,0.5299374417333371,0.539419026112526,0.537979094076655,0.5318811108799666
dt,var,2,0.5337979094076656,0.5289206468152275,0.5410034564008895,0.5337979094076656,0.5345537757437071
lr,lrs,2,0.7462253193960511,0.7414069466288129,0.7700952037495845,0.7462253193960511,0.7703931766174328
nb,lrs,2,0.7511033681765389,0.7488971439038902,0.7638030004428857,0.7511033681765389,0.7712481797378823
knn,lrs,2,0.7219512195121951,0.7139047279688232,0.744304427666797,0.7219512195121951,0.742767838568754
rf,lrs,2,0.70267131242741,0.692838560351021,0.7338406156709087,0.70267131242741,0.7251227376742251
dt,lrs,2,0.6204413472706155,0.6115876215387701,0.635408432124431,0.6204413472706155,0.6211992926981486
lr,rfe,2,0.7462253193960511,0.7414069466288129,0.7700952037495845,0.7462253193960511,0.7703931766174328
nb,rfe,2,0.7511033681765389,0.7488971439038902,0.7638030004428857,0.7511033681765389,0.7712481797378823
knn,rfe,2,0.7219512195121951,0.7139047279688232,0.744304427666797,0.7219512195121951,0.742767838568754
rf,rfe,2,0.7074332171893147,0.6951143574730612,0.746581844449769,0.7074332171893147,0.7319705637611815
dt,rfe,2,0.6205574912891986,0.6129045056393265,0.6334298242578627,0.6205574912891986,0.6211992926981486
lr,bor,2,0.5630662020905924,0.548938618220738,0.5881039098212633,0.5630662020905924,0.5074921988766382
nb,bor,2,0.6110336817653892,0.599162363688087,0.6313679818393899,0.6110336817653892,0.5808342001248179
knn,bor,2,0.5346109175377468,0.5258628841092591,0.5437167775228648,0.5346109175377468,0.5482889536093197
rf,bor,2,0.5636469221835074,0.5547168900032512,0.578908582803393,0.5636469221835074,0.5268249427917621
dt,bor,2,0.5149825783972125,0.5090993671987206,0.523369250425297,0.5149825783972125,0.5118161015186187
lr,lass,2,0.7549361207897793,0.7499251122968813,0.7705279860157909,0.7549361207897793,0.7866777615976701
nb,lass,2,0.7401858304297328,0.7382614237900611,0.7586422848961212,0.7401858304297328,0.7870698980653213
knn,lass,2,0.7119628339140534,0.7013140199139999,0.7379940594608458,0.7119628339140534,0.7024703557312252
rf,lass,2,0.7119628339140534,0.70309138142182,0.7444968015291853,0.7119628339140534,0.7413792386103599
dt,lass,2,0.6203252032520326,0.6162048025488607,0.6306460635119172,0.6203252032520326,0.6193020594965675
lr,muin,2,0.7462253193960511,0.7414069466288129,0.7700952037495845,0.7462253193960511,0.7703931766174328
nb,muin,2,0.7511033681765389,0.7488971439038902,0.7638030004428857,0.7511033681765389,0.7712481797378823
knn,muin,2,0.7219512195121951,0.7139047279688232,0.744304427666797,0.7219512195121951,0.742767838568754
rf,muin,2,0.6832752613240418,0.6719868652508858,0.7122399428814676,0.6832752613240418,0.7221234657790722
dt,muin,2,0.6300813008130082,0.6230044816967494,0.6430236297434437,0.6300813008130082,0.6311992926981487
lr,chi,2,0.7462253193960511,0.7414069466288129,0.7700952037495845,0.7462253193960511,0.7703931766174328
nb,chi,2,0.7511033681765389,0.7488971439038902,0.7638030004428857,0.7511033681765389,0.7712481797378823
knn,chi,2,0.7219512195121951,0.7139047279688232,0.744304427666797,0.7219512195121951,0.742767838568754
rf,chi,2,0.6832752613240418,0.6721743307745884,0.7080025923830198,0.6832752613240418,0.7426643436654878
dt,chi,2,0.6108013937282231,0.6024968388383023,0.6238242390567265,0.6108013937282231,0.612299771167048
lr,rfc,2,0.7462253193960511,0.7414069466288129,0.7700952037495845,0.7462253193960511,0.7703931766174328
nb,rfc,2,0.7511033681765389,0.7488971439038902,0.7638030004428857,0.7511033681765389,0.7712481797378823
knn,rfc,2,0.7219512195121951,0.7139047279688232,0.744304427666797,0.7219512195121951,0.742767838568754
rf,rfc,2,0.6637630662020906,0.654962356494421,0.6757084820586563,0.6637630662020906,0.7156272103182859
dt,rfc,2,0.6110336817653891,0.6030651871579125,0.6234160580676259,0.6110336817653891,0.6121083836072395
lr,ulap,2,0.389082462253194,0.3024583881262859,0.26248424837579953,0.389082462253194,0.326706885791554
nb,ulap,2,0.39872241579558654,0.3465847656359241,0.4163590286953574,0.39872241579558654,0.4206729769086749
knn,ulap,2,0.49523809523809514,0.48982226729393546,0.49534022457810745,0.49523809523809514,0.47832899937591017
rf,ulap,2,0.4473867595818815,0.44056692635602246,0.4453526419734092,0.4473867595818815,0.414320262117745
dt,ulap,2,0.4373983739837398,0.43565098199244534,0.44195209062485946,0.4373983739837398,0.4405897649261494
lr,uilap,2,0.5149825783972125,0.48648315161247047,0.5577304288313156,0.5149825783972125,0.5277876014146037
nb,uilap,2,0.5390243902439025,0.5180030671675716,0.5758114496687746,0.5390243902439025,0.48988038277511964
knn,uilap,2,0.437862950058072,0.4376254939783017,0.43871788232415404,0.437862950058072,0.436673080923653
rf,uilap,2,0.4813008130081301,0.46780558560841945,0.48863462005107977,0.4813008130081301,0.42739962554607863
dt,uilap,2,0.44680603948896636,0.4412240904484167,0.4532475755501366,0.44680603948896636,0.4488797586852507
lr,ucos,2,0.4276422764227643,0.35852137435930803,0.363959671072784,0.4276422764227643,0.3463823590597046
nb,ucos,2,0.4418118466898955,0.41906740960058997,0.44121769616748086,0.4418118466898955,0.35540877886415645
knn,ucos,2,0.5196283391405343,0.5151626542397756,0.5220602267633528,0.5196283391405343,0.5077766798418972
rf,ucos,2,0.5006968641114983,0.49783812400766614,0.5014402723378424,0.5006968641114983,0.4577912419388392
dt,ucos,2,0.4336817653890825,0.43293570581432184,0.43530519199549733,0.4336817653890825,0.4347534845017682
lr,upcorr,2,0.5670150987224158,0.5514182689489086,0.5911354744512684,0.5670150987224158,0.6572716871229457
nb,upcorr,2,0.5566782810685249,0.5037696111526476,0.6258604912154564,0.5566782810685249,0.6008071562304972
knn,upcorr,2,0.5285714285714286,0.5281685217930125,0.5317609004247392,0.5285714285714286,0.5602657582691908
rf,upcorr,2,0.5430894308943089,0.5375647299767967,0.5477129920190063,0.5430894308943089,0.5580169544414396
dt,upcorr,2,0.5383275261324042,0.5310686539667888,0.5449627522904876,0.5383275261324042,0.5368993135011442
lr,ufrufs,2,0.5240418118466899,0.5123440978480901,0.5295121626649373,0.5240418118466899,0.579356147285209
nb,ufrufs,2,0.5138211382113822,0.48408746648616824,0.5236407576192522,0.5138211382113822,0.549127314333264
knn,ufrufs,2,0.5571428571428572,0.5533700867106425,0.5583994724187796,0.5571428571428572,0.5617666944039942
rf,ufrufs,2,0.5957026713124274,0.5913495495230191,0.6011258477704737,0.5957026713124274,0.5614036821302266
dt,ufrufs,2,0.5768873403019744,0.5715397825030675,0.5787697541331341,0.5768873403019744,0.5738891200332847
lr,corr,3,0.740650406504065,0.7351565060455322,0.7574987346614164,0.740650406504065,0.7847742874973995
nb,corr,3,0.7358885017421603,0.7337533495007149,0.7484869185725913,0.7358885017421603,0.7773184938631162
knn,corr,3,0.6931475029036005,0.6870701430457528,0.708477257380115,0.6931475029036005,0.7431116080715624
rf,corr,3,0.7219512195121951,0.7162411907959271,0.7475559246617459,0.7219512195121951,0.7778214062825047
dt,corr,3,0.6738675958188154,0.6696211415122959,0.6917383822340162,0.6738675958188154,0.6739317661743291
lr,tree,3,0.740650406504065,0.7351565060455322,0.7574987346614164,0.740650406504065,0.7847742874973995
nb,tree,3,0.7358885017421603,0.7337533495007149,0.7484869185725913,0.7358885017421603,0.7773184938631162
knn,tree,3,0.6931475029036005,0.6870701430457528,0.708477257380115,0.6931475029036005,0.7431116080715624
rf,tree,3,0.7171893147502904,0.7094540509174656,0.7452164136663577,0.7171893147502904,0.7673070522155191
dt,tree,3,0.6403019744483158,0.6358743305618548,0.6572415339595603,0.6403019744483158,0.6403557312252964
lr,var,3,0.5577235772357724,0.5512788685725202,0.5642720438113784,0.5577235772357724,0.5747742874973996
nb,var,3,0.5815331010452961,0.5786325073824929,0.5849513814281184,0.5815331010452961,0.5645870605367174
knn,var,3,0.5624854819976772,0.5584346862054199,0.565493168648791,0.5624854819976772,0.5966501976284585
rf,var,3,0.5480836236933798,0.5404072186666595,0.5516239186244993,0.5480836236933798,0.5430034324942792
dt,var,3,0.524506387921022,0.5189619581591783,0.5300469522949198,0.524506387921022,0.5268930726024548
lr,lrs,3,0.7170731707317073,0.7142614147142756,0.7194983380294471,0.7170731707317073,0.788126690243395
nb,lrs,3,0.6883855981416958,0.6878884133450214,0.6936310894635391,0.6883855981416958,0.7845818597878094
knn,lrs,3,0.7264808362369337,0.7236482690765514,0.7303592276880178,0.7264808362369337,0.7791673600998543
rf,lrs,3,0.7170731707317073,0.7099880201099713,0.7405307071675289,0.7170731707317073,0.780812356979405
dt,lrs,3,0.6786295005807201,0.6765380245985259,0.6902278805913431,0.6786295005807201,0.6817370501352195
lr,rfe,3,0.7314750290360046,0.7238593678258688,0.7665148944551252,0.7314750290360046,0.753657166631995
nb,rfe,3,0.6735191637630662,0.6696039499377408,0.6876171056839695,0.6735191637630662,0.7379061784897025
knn,rfe,3,0.6787456445993032,0.667658474598486,0.6981102899981618,0.6787456445993032,0.7427080299563137
rf,rfe,3,0.6689895470383276,0.6497607446362623,0.7129294804060986,0.6689895470383276,0.7332213438735178
dt,rfe,3,0.6012775842044135,0.5907817522795373,0.6180140952711697,0.6012775842044135,0.6034720199708757
lr,bor,3,0.6341463414634146,0.6274000371808546,0.6385676178880492,0.6341463414634146,0.6948627002288329
nb,bor,3,0.6013937282229965,0.5619339794682396,0.6351821317167079,0.6013937282229965,0.71183690451425
knn,bor,3,0.6545876887340303,0.6493056848962184,0.6649478209044719,0.6545876887340303,0.7066715206989806
rf,bor,3,0.6308943089430894,0.6282048767107001,0.6328821998537446,0.6308943089430894,0.6809439359267735
dt,bor,3,0.5677119628339141,0.5595342425925671,0.5791461263818987,0.5677119628339141,0.5698762221759933
lr,lass,3,0.7551684088269455,0.7525745738266043,0.7616502138773489,0.7551684088269455,0.7796328271271064
nb,lass,3,0.6537746806039488,0.6440584278374262,0.6711673673847275,0.6537746806039488,0.767215519034741
knn,lass,3,0.6442508710801393,0.6400845545972127,0.6470274827709501,0.6442508710801393,0.7244034741002705
rf,lass,3,0.7070847851335655,0.701952172132937,0.7185506807929011,0.7070847851335655,0.7783232785521115
dt,lass,3,0.697444831591173,0.6960851916599795,0.6999101885986195,0.697444831591173,0.6958622841689203
lr,muin,3,0.740650406504065,0.7351565060455322,0.7574987346614164,0.740650406504065,0.7847742874973995
nb,muin,3,0.7358885017421603,0.7337533495007149,0.7484869185725913,0.7358885017421603,0.7773184938631162
knn,muin,3,0.6931475029036005,0.6870701430457528,0.708477257380115,0.6931475029036005,0.7431116080715624
rf,muin,3,0.7124274099883856,0.7071167677663055,0.7322841576456544,0.7124274099883856,0.7773548991054712
dt,muin,3,0.6644599303135887,0.6597948431494122,0.6820352396216384,0.6644599303135887,0.6645184106511337
lr,chi,3,0.7170731707317073,0.7142614147142756,0.7194983380294471,0.7170731707317073,0.788126690243395
nb,chi,3,0.6883855981416958,0.6878884133450214,0.6936310894635391,0.6883855981416958,0.7845818597878094
knn,chi,3,0.7264808362369337,0.7236482690765514,0.7303592276880178,0.7264808362369337,0.7791673600998543
rf,chi,3,0.7263646922183508,0.719448016952271,0.7461975236784077,0.7263646922183508,0.7725540877886415
dt,chi,3,0.697560975609756,0.6957399526722103,0.7080062553565598,0.697560975609756,0.6996557104223007
lr,rfc,3,0.745876887340302,0.7389252312497707,0.7773348932857592,0.745876887340302,0.7611930517994591
nb,rfc,3,0.6831591173054588,0.6793531757917921,0.6980888492834291,0.6831591173054588,0.7597888495943417
knn,rfc,3,0.7222996515679443,0.7176414618577512,0.7429782728563217,0.7222996515679443,0.724375910131059
rf,rfc,3,0.6691056910569106,0.6553970281004837,0.7080469124637073,0.6691056910569106,0.7296198252548367
dt,rfc,3,0.5875725900116143,0.5837455138609421,0.5940100335527164,0.5875725900116143,0.5878864156438526
lr,ulap,3,0.5771196283391407,0.5496590544364047,0.6147086247086246,0.5771196283391407,0.5532338256708966
nb,ulap,3,0.5195121951219512,0.5114632178926419,0.5142826078340714,0.5195121951219512,0.4678448096525899
knn,ulap,3,0.5382113821138211,0.5319681251341127,0.5464290909761294,0.5382113821138211,0.5319986478052839
rf,ulap,3,0.5674796747967479,0.5637746499419783,0.5768810657652589,0.5674796747967479,0.5622103182858332
dt,ulap,3,0.553774680603949,0.5501841267859494,0.5595355726226379,0.553774680603949,0.5529394632827127
lr,uilap,3,0.5291521486643438,0.4979852239258543,0.5703658966748397,0.5291521486643438,0.5066330351570627
nb,uilap,3,0.5292682926829269,0.50919935701695,0.5389753346856654,0.5292682926829269,0.47391096317869774
knn,uilap,3,0.413472706155633,0.4115293783300393,0.41408422499569913,0.413472706155633,0.35554399833576034
rf,uilap,3,0.4430894308943089,0.4320014964511918,0.43771116640474644,0.4430894308943089,0.4233711254420637
dt,uilap,3,0.4469221835075493,0.4356954743311682,0.44581179853463926,0.4469221835075493,0.44426773455377583
lr,ucos,3,0.36562137049941923,0.30641441038926864,0.2789972068130842,0.36562137049941923,0.3137424589140837
nb,ucos,3,0.4034843205574913,0.381188781929484,0.39038764176175744,0.4034843205574913,0.3187320574162679
knn,ucos,3,0.5102206736353078,0.49839828248889245,0.5074478267362055,0.5102206736353078,0.5057499479925109
rf,ucos,3,0.44785133565621366,0.44041056065693845,0.4449947941888054,0.44785133565621366,0.47312825046806745
dt,ucos,3,0.47619047619047616,0.4699367017406736,0.4800022794698993,0.47619047619047616,0.47709070106095275
lr,upcorr,3,0.6049941927990709,0.5905069272353124,0.6402357760482643,0.6049941927990709,0.6803994175161223
nb,upcorr,3,0.5375145180023229,0.4885349684332123,0.5958381186623192,0.5375145180023229,0.6580965258997296
knn,upcorr,3,0.5908246225319396,0.5839154202744331,0.6053673641825641,0.5908246225319396,0.6131953401289786
rf,upcorr,3,0.5953542392566783,0.587154506244222,0.6032577722167343,0.5953542392566783,0.6554160599126273
dt,upcorr,3,0.5814169570267131,0.5815041027576479,0.5834974739277117,0.5814169570267131,0.5812408986894113
lr,ufrufs,3,0.5384436701509873,0.5266868082822393,0.5443496340543594,0.5384436701509873,0.5834636987726232
nb,ufrufs,3,0.4898954703832753,0.46629037407351304,0.500681944567319,0.4898954703832753,0.5263636363636363
knn,ufrufs,3,0.5385598141695703,0.5291205675714601,0.5374383684848083,0.5385598141695703,0.5631329311420844
rf,ufrufs,3,0.5723577235772358,0.5658773892329968,0.5782603776831419,0.5723577235772358,0.560814957353859
dt,ufrufs,3,0.5534262485481998,0.5488771402970367,0.5536933131873626,0.5534262485481998,0.5499365508633243
lr,corr,4,0.7311265969802555,0.7256595225978965,0.7484201941543045,0.7311265969802555,0.7775629290617848
nb,corr,4,0.7118466898954703,0.708798309410558,0.730814324896104,0.7118466898954703,0.7651674641148325
knn,corr,4,0.6743321718931475,0.6634483670163672,0.7011919945576993,0.6743321718931475,0.7222196796338674
rf,corr,4,0.6982578397212544,0.6891323258346652,0.7269777274253469,0.6982578397212544,0.7345766590389016
dt,corr,4,0.616376306620209,0.609336664066549,0.6368549848287841,0.616376306620209,0.61704909506969
lr,tree,4,0.7505226480836237,0.7418089910486889,0.7884002878157526,0.7505226480836237,0.7921042230081132
nb,tree,4,0.7173054587688734,0.7026328503973873,0.7646694169168036,0.7173054587688734,0.7892209278136051
knn,tree,4,0.7072009291521486,0.6966049852124725,0.7429240091951393,0.7072009291521486,0.7314915747867693
rf,tree,4,0.6692218350754937,0.6517583727663958,0.7140830559017197,0.6692218350754937,0.7298268150613689
dt,tree,4,0.6296167247386759,0.6131981616984861,0.672087635799038,0.6296167247386759,0.6308706053671729
lr,var,4,0.5577235772357724,0.5489702112813848,0.5644302577011194,0.5577235772357724,0.5686145204909507
nb,var,4,0.5480836236933798,0.5464647119154445,0.5501013999095573,0.5480836236933798,0.5224849178281673
knn,var,4,0.5910569105691057,0.5862452800571865,0.5930256217558943,0.5910569105691057,0.6158456417724153
rf,var,4,0.4765389082462253,0.47379141912176015,0.4801004659069837,0.4765389082462253,0.5319872061576867
dt,var,4,0.47154471544715443,0.4706022067678336,0.475905719099606,0.47154471544715443,0.4737060536717287
lr,lrs,4,0.7408826945412311,0.737765472246611,0.7480576414809864,0.7408826945412311,0.7851435406698564
nb,lrs,4,0.6828106852497096,0.6815798608651699,0.6928163034979515,0.6828106852497096,0.7735427501560225
knn,lrs,4,0.6442508710801393,0.639898012695663,0.6502790905852245,0.6442508710801393,0.7260536717287289
rf,lrs,4,0.721718931475029,0.7164408761263767,0.7381400097234819,0.721718931475029,0.774346785937175
dt,lrs,4,0.6255516840882694,0.6176089522544428,0.6350715486983165,0.6255516840882694,0.6261868109007697
lr,rfe,4,0.7173054587688734,0.7107951924474563,0.7421476206253329,0.7173054587688734,0.731555023923445
nb,rfe,4,0.6688734030197445,0.6654032573226962,0.6792360876995581,0.6688734030197445,0.7250967339296859
knn,rfe,4,0.6596980255516841,0.6460182131542215,0.683741516707601,0.6596980255516841,0.7146375078011233
rf,rfe,4,0.6307781649245064,0.6055156213993816,0.6775114138904501,0.6307781649245064,0.7846219055543999
dt,rfe,4,0.6355400696864112,0.623342496347408,0.653666353303682,0.6355400696864112,0.6361400041605991
lr,bor,4,0.6442508710801393,0.6363663966095285,0.6483859131320449,0.6442508710801393,0.7015758269190762
nb,bor,4,0.6012775842044135,0.5578620976135563,0.6187173047795641,0.6012775842044135,0.7203068441855627
knn,bor,4,0.6404181184668989,0.6375706476032008,0.6469276110795432,0.6404181184668989,0.6588033076763053
rf,bor,4,0.6256678281068525,0.617405395838629,0.6357896195472721,0.6256678281068525,0.686718847514042
dt,bor,4,0.6157955865272939,0.6115649800345857,0.6240752930526909,0.6157955865272939,0.6186561264822135
lr,lass,4,0.7786295005807201,0.7730570279711296,0.803826685145603,0.7786295005807201,0.8436966923236946
nb,lass,4,0.7017421602787457,0.6976315554080301,0.7163167661388855,0.7017421602787457,0.8083867276887873
knn,lass,4,0.721835075493612,0.7150558041555339,0.7468865432351801,0.721835075493612,0.7874895985021844
