model,fs_method,k,accuracy,fmeasure,precision,recall,roc
dt,bor,1,0.6933333333333334,0.6826604101890144,0.7241427091427092,0.6933333333333334,0.8073333333333332
lr,lass,1,0.9466666666666667,0.9464985696564643,0.9501010101010101,0.9466666666666667,0.9896666666666667
nb,lass,1,0.96,0.9597984861142755,0.9632996632996633,0.96,0.9916666666666666
knn,lass,1,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9773333333333334
rf,lass,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.9753333333333334
dt,lass,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.966
lr,muin,1,0.9466666666666667,0.9464985696564643,0.9501010101010101,0.9466666666666667,0.9896666666666667
nb,muin,1,0.96,0.9597984861142755,0.9632996632996633,0.96,0.9916666666666666
knn,muin,1,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9773333333333334
rf,muin,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.9760000000000002
dt,muin,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.966
lr,chi,1,0.9466666666666667,0.9464985696564643,0.9501010101010101,0.9466666666666667,0.9896666666666667
nb,chi,1,0.96,0.9597984861142755,0.9632996632996633,0.96,0.9916666666666666
knn,chi,1,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9773333333333334
rf,chi,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.9753333333333334
dt,chi,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.966
lr,rfc,1,0.9466666666666667,0.9464985696564643,0.9501010101010101,0.9466666666666667,0.9896666666666667
nb,rfc,1,0.96,0.9597984861142755,0.9632996632996633,0.96,0.9916666666666666
knn,rfc,1,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9773333333333334
rf,rfc,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.9760000000000002
dt,rfc,1,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334,0.966
lr,corr,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,corr,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,corr,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,corr,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.9926666666666666
dt,corr,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
lr,tree,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,tree,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,tree,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,tree,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.9943333333333333
dt,tree,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
lr,var,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,var,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,var,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,var,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.9916666666666666
dt,var,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
lr,lrs,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,lrs,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,lrs,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,lrs,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.9933333333333334
dt,lrs,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
lr,rfe,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,rfe,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,rfe,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,rfe,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.9883333333333333
dt,rfe,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
