model,fs_method,k,accuracy,fmeasure,precision,recall,roc
rf,var,6,0.8115875426181131,0.7992589226813689,0.7937731322922932,0.8115875426181131,0.8673595191084633
dt,var,6,0.7409646735237658,0.741534419029622,0.74498630987913,0.7409646735237658,0.7298585642461547
gb,var,6,0.8170902214709338,0.8065613115968231,0.8047353341998909,0.8170902214709338,0.8802112338343612
ab,var,6,0.7574684124573821,0.7146910729146276,0.7112384767032905,0.7574684124573821,0.5641881730307914
svc,var,6,0.8065593215482909,0.7933349290245264,0.7935691085473875,0.8065593215482909,0.8665566243291659
ri,var,6,0.8036879351345156,0.7911880912236333,0.7900520904555924,0.8036879351345156,0.8699725588782122
xgb,var,6,0.7996189439303212,0.7914608544881478,0.7879223910294697,0.7996189439303212,0.8644397021227395
lr,lrs,6,0.7969865054579837,0.7838555564910463,0.7890951367101419,0.7969865054579837,0.8730387024769023
nb,lrs,6,0.7469472538177234,0.749712146642769,0.7774582066733873,0.7469472538177234,0.8298287511078083
knn,lrs,6,0.8029679397186488,0.7936753146752371,0.7960405340343423,0.8029679397186488,0.8430155044530583
rf,lrs,6,0.8103907973526632,0.7994502035570179,0.7952041556364342,0.8103907973526632,0.8711847082481533
dt,lrs,6,0.7364166404034036,0.7367165529615881,0.7386169085340843,0.7364166404034036,0.7258016129676422
gb,lrs,6,0.8137423717158985,0.8053178598089312,0.8055650289296026,0.8137423717158985,0.8826792939365145
ab,lrs,6,0.747409105234507,0.6990563020675882,0.7046722891819892,0.747409105234507,0.5017173483434497
svc,lrs,6,0.7993794229722373,0.7862651630037255,0.7904798784724967,0.7993794229722373,0.8771095773360413
ri,lrs,6,0.7945927284187606,0.7810942157291786,0.7868480245959717,0.7945927284187606,0.875977312435467
xgb,lrs,6,0.8005755952210413,0.7916267825522935,0.7881788113787378,0.8005755952210413,0.8674936168040007
lr,rfe,6,0.7969865054579837,0.7838555564910463,0.7890951367101419,0.7969865054579837,0.8730387024769023
nb,rfe,6,0.7469472538177234,0.749712146642769,0.7774582066733873,0.7469472538177234,0.8298287511078083
knn,rfe,6,0.8029679397186488,0.7936753146752371,0.7960405340343423,0.8029679397186488,0.8430155044530583
rf,rfe,6,0.8048846803999655,0.7940545375054676,0.7892661188587607,0.8048846803999655,0.8709211146003835
dt,rfe,6,0.7352178895796923,0.7357354645284244,0.7384076008309023,0.7352178895796923,0.725971793678602
gb,rfe,6,0.8137423717158985,0.8053178598089312,0.8055650289296026,0.8137423717158985,0.8826873160940962
ab,rfe,6,0.747409105234507,0.6990563020675882,0.7046722891819892,0.747409105234507,0.5017173483434497
svc,rfe,6,0.7993794229722373,0.7862651630037255,0.7904798784724967,0.7993794229722373,0.8776376879086912
ri,rfe,6,0.7945927284187606,0.7810942157291786,0.7868480245959717,0.7945927284187606,0.875977312435467
xgb,rfe,6,0.8005755952210413,0.7916267825522935,0.7881788113787378,0.8005755952210413,0.8674936168040007
lr,bor,6,0.7859731255192963,0.771574600330206,0.7793647812309746,0.7859731255192963,0.8640762708985241
nb,bor,6,0.7675391800131794,0.7612104295346868,0.7746589484060938,0.7675391800131794,0.8204610890981293
knn,bor,6,0.7907595335644502,0.7804815073797162,0.7816274494778641,0.7907595335644502,0.8378526435697429
rf,bor,6,0.8048843938916426,0.7930376082988033,0.7901668448716657,0.8048843938916426,0.8657763416086814
dt,bor,6,0.7256465060310002,0.725728887675903,0.7286964236425455,0.7256465060310002,0.7121145232445647
gb,bor,6,0.815178064922786,0.8052112290774943,0.8059888992399982,0.815178064922786,0.8779063137767666
ab,bor,6,0.7644122281752285,0.7210954106879683,0.7168581024313865,0.7644122281752285,0.5238633514897872
svc,bor,6,0.7914778099303785,0.7765948485390614,0.7838521015521716,0.7914778099303785,0.8699540336647769
ri,bor,6,0.7898037417986993,0.7758482674520435,0.7824936778482983,0.7898037417986993,0.8725754789201574
xgb,bor,6,0.7996186574219981,0.7915493481604281,0.7890851933634552,0.7996186574219981,0.8661140088614834
lr,lass,6,0.8032106122682864,0.791156114894316,0.7911887691969015,0.8032106122682864,0.8675044966876294
nb,lass,6,0.7538896369939547,0.7598212666249989,0.7814848666853544,0.7538896369939547,0.8299698551333634
knn,lass,6,0.7974641148325359,0.7864540387693968,0.7794461831543179,0.7974641148325359,0.8382664643483004
rf,lass,6,0.8111079276852993,0.7992264739787313,0.7935019929049306,0.8111079276852993,0.8690494327367351
dt,lass,6,0.7340174197060425,0.7348651739391695,0.7372604079380187,0.7340174197060425,0.7239462210863701
gb,lass,6,0.8139824656906283,0.8045978645173738,0.8058671291513508,0.8139824656906283,0.8796577534083305
ab,lass,6,0.7680041830215167,0.7278624437071584,0.7193944762291425,0.7680041830215167,0.503824830022017
svc,lass,6,0.8048866859582272,0.7924128019884972,0.7918132344875481,0.8048866859582272,0.8661217318285971
ri,lass,6,0.8044067845170902,0.7918311784495843,0.7913269889903403,0.8044067845170902,0.8681900964668573
xgb,lass,6,0.798661433114632,0.7891453292135233,0.7860729628967847,0.798661433114632,0.8624638486121696
lr,muin,6,0.7921986648712145,0.7792128949953689,0.7847567980552406,0.7921986648712145,0.8684794646284113
nb,muin,6,0.7397627711085007,0.7483216140015829,0.7794630884997299,0.7397627711085007,0.8258027328102291
knn,muin,6,0.7957883276509182,0.7856789200502583,0.7815897658661619,0.7957883276509182,0.8400664891583336
rf,muin,6,0.8077554937970948,0.7970616536951721,0.7938014306913851,0.8077554937970948,0.8695064345751298
dt,muin,6,0.7280368449703464,0.7295639243776538,0.7343688650021009,0.7280368449703464,0.7165269885235042
gb,muin,6,0.8058419047073319,0.7971476124698363,0.8001605939812823,0.8058419047073319,0.8764003672107474
ab,muin,6,0.7670460991891814,0.7259858711445821,0.7200405757867432,0.7670460991891814,0.5092229400362827
svc,muin,6,0.7933951236283414,0.7804212253715304,0.7850096142407756,0.7933951236283414,0.8692472009360943
ri,muin,6,0.7893255594075008,0.7756023141747436,0.7819449571418795,0.7893255594075008,0.871186365449031
xgb,muin,6,0.7962650775005014,0.7873228353690844,0.787017702854507,0.7962650775005014,0.8615945507997222
lr,chi,6,0.8079981663467324,0.7960263582886674,0.7943950668709107,0.8079981663467324,0.8735465709231638
nb,chi,6,0.7558069506919176,0.7555533149923767,0.779979570746908,0.7558069506919176,0.835447868263438
knn,chi,6,0.8015348250866687,0.7905107139911738,0.7832065999853183,0.8015348250866687,0.8456784198114574
rf,chi,6,0.8161375812967367,0.8048967636478196,0.799118409043324,0.8161375812967367,0.8733712423803972
dt,chi,6,0.7455149987107126,0.74598567695624,0.7478787306849984,0.7455149987107126,0.7357790996659722
gb,chi,6,0.8142176890238663,0.8052060399028715,0.8053439455189564,0.8142176890238663,0.8873267674249187
ab,chi,6,0.7481273816004356,0.6991014625912049,0.7080706212669273,0.7481273816004356,0.5100941558243796
svc,chi,6,0.8089551041457754,0.7966532526923507,0.7943666856182194,0.8089551041457754,0.8748000662968074
ri,chi,6,0.8077580723720024,0.7955429676072086,0.7934759870758149,0.8077580723720024,0.8739294561236027
xgb,chi,6,0.806082858207031,0.7974470773177738,0.7941872628296591,0.806082858207031,0.8701647858288417
lr,rfc,6,0.7969865054579837,0.7838555564910463,0.7890951367101419,0.7969865054579837,0.8730387024769023
nb,rfc,6,0.7469472538177234,0.749712146642769,0.7774582066733873,0.7469472538177234,0.8298287511078083
knn,rfc,6,0.8029679397186488,0.7936753146752371,0.7960405340343423,0.8029679397186488,0.8430155044530583
rf,rfc,6,0.8072784574391886,0.7969424470302534,0.7929854443808315,0.8072784574391886,0.8713427233230536
dt,rfc,6,0.7361774059536429,0.7369244042393504,0.7394967274306424,0.7361774059536429,0.7270532554405468
gb,rfc,6,0.8139816061656593,0.8054644176991534,0.8055937111262054,0.8139816061656593,0.8827886922917998
ab,rfc,6,0.747409105234507,0.6990563020675882,0.7046722891819892,0.747409105234507,0.5017173483434497
svc,rfc,6,0.7993794229722373,0.7862651630037255,0.7904798784724967,0.7993794229722373,0.8755424287249192
ri,rfc,6,0.7945927284187606,0.7810942157291786,0.7868480245959717,0.7945927284187606,0.875977312435467
xgb,rfc,6,0.8010554966621781,0.7925002272289849,0.7888872414866519,0.8010554966621781,0.8672663727701894
lr,ulap,6,0.7991399020141535,0.7866110979527201,0.7868288356957939,0.7991399020141535,0.864037643733212
nb,ulap,6,0.7720883591668338,0.764520111406368,0.7750921886102866,0.7720883591668338,0.8253133983632186
knn,ulap,6,0.7953084262097814,0.7840557311744396,0.7776470605862098,0.7953084262097814,0.8264260232863929
rf,ulap,6,0.8111090737185915,0.7990166420866567,0.7928097633012042,0.8111090737185915,0.8666790804312801
dt,ulap,6,0.7392888863421482,0.7398123701325667,0.7436543824044278,0.7392888863421482,0.7287452788177117
gb,ulap,6,0.8163722316133285,0.8061255109704468,0.8043681395564457,0.8163722316133285,0.8802053808896637
ab,ulap,6,0.7574684124573821,0.7146910729146276,0.7112384767032905,0.7574684124573821,0.5641881730307914
